DateTime,Month,Day,Hour,Minute,Detection
2020-04-04 22:58:23,4,4,22,58,1
2020-04-04 23:00:50,4,4,23,0,1
2020-04-04 23:02:06,4,4,23,2,1
2020-04-04 23:02:12,4,4,23,2,1
2020-04-04 23:02:17,4,4,23,2,1
2020-04-04 23:02:18,4,4,23,2,1
2020-04-04 23:02:48,4,4,23,2,1
2020-04-04 23:03:15,4,4,23,3,1
2020-04-04 23:03:21,4,4,23,3,1
2020-04-04 23:04:13,4,4,23,4,1
2020-04-04 23:04:28,4,4,23,4,1
2020-04-04 23:04:40,4,4,23,4,1
2020-04-04 23:04:43,4,4,23,4,1
2020-04-04 23:04:50,4,4,23,4,1
2020-04-04 23:05:01,4,4,23,5,1
2020-04-04 23:05:08,4,4,23,5,1
2020-04-04 23:05:28,4,4,23,5,1
2020-04-04 23:05:38,4,4,23,5,1
2020-04-04 23:05:40,4,4,23,5,1
2020-04-04 23:05:44,4,4,23,5,1
2020-04-04 23:19:55,4,4,23,19,1
2020-04-04 23:20:44,4,4,23,20,1
2020-04-04 23:29:45,4,4,23,29,1
2020-04-04 23:47:00,4,4,23,47,1
2020-04-04 23:47:03,4,4,23,47,1
2020-04-04 23:47:07,4,4,23,47,1
2020-04-04 23:48:49,4,4,23,48,1
2020-04-04 23:49:02,4,4,23,49,1
2020-04-04 23:49:27,4,4,23,49,1
2020-04-04 23:49:36,4,4,23,49,1
2020-04-04 23:49:44,4,4,23,49,1
2020-04-04 23:49:49,4,4,23,49,1
2020-04-04 23:49:52,4,4,23,49,1
2020-04-04 23:49:55,4,4,23,49,1
2020-04-04 23:49:59,4,4,23,49,1
2020-04-04 23:50:02,4,4,23,50,1
2020-04-04 23:50:05,4,4,23,50,1
2020-04-04 23:50:08,4,4,23,50,1
2020-04-04 23:50:11,4,4,23,50,1
2020-04-04 23:50:24,4,4,23,50,1
2020-04-04 23:50:32,4,4,23,50,1
2020-04-04 23:50:48,4,4,23,50,1
2020-04-04 23:51:05,4,4,23,51,1
2020-04-04 23:51:19,4,4,23,51,1
2020-04-04 23:51:45,4,4,23,51,1
2020-04-04 23:51:56,4,4,23,51,1
2020-04-04 23:51:57,4,4,23,51,1
2020-04-04 23:52:02,4,4,23,52,1
2020-04-04 23:53:17,4,4,23,53,1
2020-04-04 23:53:50,4,4,23,53,1
2020-04-04 23:53:57,4,4,23,53,1
2020-04-04 23:55:00,4,4,23,55,1
2020-04-04 23:55:12,4,4,23,55,1
2020-04-04 23:57:43,4,4,23,57,1
2020-04-04 23:57:48,4,4,23,57,1
2020-04-04 23:57:58,4,4,23,57,1
2020-04-04 23:58:14,4,4,23,58,1
2020-04-04 23:58:23,4,4,23,58,1
2020-04-04 23:58:49,4,4,23,58,1
2020-04-04 23:58:58,4,4,23,58,1
2020-04-04 23:59:49,4,4,23,59,1
2020-04-05 00:00:10,4,5,0,0,1
2020-04-05 00:00:43,4,5,0,0,1
2020-04-05 00:00:47,4,5,0,0,1
2020-04-05 00:01:11,4,5,0,1,1
2020-04-05 00:01:16,4,5,0,1,1
2020-04-05 00:01:21,4,5,0,1,1
2020-04-05 00:01:42,4,5,0,1,1
2020-04-05 00:01:45,4,5,0,1,1
2020-04-05 00:01:49,4,5,0,1,1
2020-04-05 00:01:52,4,5,0,1,1
2020-04-05 00:01:55,4,5,0,1,1
2020-04-05 00:04:25,4,5,0,4,1
2020-04-05 00:04:26,4,5,0,4,1
2020-04-05 00:04:28,4,5,0,4,1
2020-04-05 00:04:33,4,5,0,4,1
2020-04-05 00:04:39,4,5,0,4,1
2020-04-05 00:04:45,4,5,0,4,1
2020-04-05 00:04:52,4,5,0,4,1
2020-04-05 00:05:01,4,5,0,5,1
2020-04-05 00:05:17,4,5,0,5,1
2020-04-05 00:05:20,4,5,0,5,1
2020-04-05 00:05:26,4,5,0,5,1
2020-04-05 00:05:39,4,5,0,5,1
2020-04-05 00:05:42,4,5,0,5,1
2020-04-05 00:06:29,4,5,0,6,1
2020-04-05 00:07:31,4,5,0,7,1
2020-04-05 00:07:46,4,5,0,7,1
2020-04-05 00:07:58,4,5,0,7,1
2020-04-05 00:08:01,4,5,0,8,1
2020-04-05 00:08:03,4,5,0,8,1
2020-04-05 00:08:09,4,5,0,8,1
2020-04-05 00:08:12,4,5,0,8,1
2020-04-05 00:08:33,4,5,0,8,1
2020-04-05 00:08:36,4,5,0,8,1
2020-04-05 00:10:59,4,5,0,10,1
2020-04-05 00:11:10,4,5,0,11,1
2020-04-05 00:12:00,4,5,0,12,1
2020-04-05 00:12:30,4,5,0,12,1
2020-04-05 00:12:49,4,5,0,12,1
2020-04-05 00:13:02,4,5,0,13,1
2020-04-05 00:13:08,4,5,0,13,1
2020-04-05 00:13:18,4,5,0,13,1
2020-04-05 00:13:50,4,5,0,13,1
2020-04-05 00:14:42,4,5,0,14,1
2020-04-05 00:15:02,4,5,0,15,1
2020-04-05 00:15:07,4,5,0,15,1
2020-04-05 00:16:28,4,5,0,16,1
2020-04-05 00:17:13,4,5,0,17,1
2020-04-05 00:17:28,4,5,0,17,1
2020-04-05 00:17:36,4,5,0,17,1
2020-04-05 00:17:40,4,5,0,17,1
2020-04-05 00:17:44,4,5,0,17,1
2020-04-05 00:18:12,4,5,0,18,1
2020-04-05 00:18:58,4,5,0,18,1
2020-04-05 00:19:03,4,5,0,19,1
2020-04-05 00:19:12,4,5,0,19,1
2020-04-05 00:19:29,4,5,0,19,1
2020-04-05 00:19:40,4,5,0,19,1
2020-04-05 00:19:49,4,5,0,19,1
2020-04-05 00:19:53,4,5,0,19,1
2020-04-05 00:20:02,4,5,0,20,1
2020-04-05 00:21:01,4,5,0,21,1
2020-04-05 00:21:26,4,5,0,21,1
2020-04-05 00:21:38,4,5,0,21,1
2020-04-05 00:32:42,4,5,0,32,1
2020-04-05 00:32:48,4,5,0,32,1
2020-04-05 00:40:07,4,5,0,40,1
2020-04-05 00:40:51,4,5,0,40,1
2020-04-05 00:49:26,4,5,0,49,1
2020-04-05 01:10:58,4,5,1,10,1
2020-04-05 01:11:04,4,5,1,11,1
2020-04-05 02:14:45,4,5,2,14,1
2020-04-05 02:15:20,4,5,2,15,1
2020-04-05 02:15:22,4,5,2,15,1
2020-04-05 04:08:54,4,5,4,8,1
2020-04-05 04:58:09,4,5,4,58,1
2020-04-05 05:29:38,4,5,5,29,1
2020-04-05 05:54:01,4,5,5,54,1
2020-04-05 06:18:41,4,5,6,18,1
2020-04-05 06:23:37,4,5,6,23,1
2020-04-05 06:24:51,4,5,6,24,1
2020-04-05 06:24:55,4,5,6,24,1
2020-04-05 06:24:58,4,5,6,24,1
2020-04-05 06:25:02,4,5,6,25,1
2020-04-05 06:25:45,4,5,6,25,1
2020-04-05 07:26:29,4,5,7,26,1
2020-04-05 07:38:29,4,5,7,38,1
2020-04-05 08:59:57,4,5,8,59,1
2020-04-05 09:00:03,4,5,9,0,1
2020-04-05 09:00:09,4,5,9,0,1
2020-04-05 09:00:13,4,5,9,0,1
2020-04-05 09:00:20,4,5,9,0,1
2020-04-05 09:04:22,4,5,9,4,1
2020-04-05 09:04:40,4,5,9,4,1
2020-04-05 09:04:46,4,5,9,4,1
2020-04-05 09:06:01,4,5,9,6,1
2020-04-05 09:06:06,4,5,9,6,1
2020-04-05 09:06:08,4,5,9,6,1
2020-04-05 09:06:11,4,5,9,6,1
2020-04-05 09:06:14,4,5,9,6,1
2020-04-05 09:06:17,4,5,9,6,1
2020-04-05 09:06:20,4,5,9,6,1
2020-04-05 09:06:23,4,5,9,6,1
2020-04-05 09:06:26,4,5,9,6,1
2020-04-05 09:13:32,4,5,9,13,1
2020-04-05 09:13:35,4,5,9,13,1
2020-04-05 09:13:41,4,5,9,13,1
2020-04-05 09:13:45,4,5,9,13,1
2020-04-05 09:13:48,4,5,9,13,1
2020-04-05 09:13:51,4,5,9,13,1
2020-04-05 09:13:54,4,5,9,13,1
2020-04-05 09:13:57,4,5,9,13,1
2020-04-05 09:44:55,4,5,9,44,1
2020-04-05 09:45:01,4,5,9,45,1
2020-04-05 09:45:07,4,5,9,45,1
2020-04-05 09:45:10,4,5,9,45,1
2020-04-05 09:45:13,4,5,9,45,1
2020-04-05 09:45:17,4,5,9,45,1
2020-04-05 10:49:55,4,5,10,49,1
2020-04-05 10:50:34,4,5,10,50,1
2020-04-05 10:54:12,4,5,10,54,1
2020-04-05 11:10:03,4,5,11,10,1
2020-04-05 11:22:18,4,5,11,22,1
2020-04-05 11:22:24,4,5,11,22,1
2020-04-05 11:22:30,4,5,11,22,1
2020-04-05 12:24:46,4,5,12,24,1
2020-04-05 12:24:52,4,5,12,24,1
2020-04-05 12:24:58,4,5,12,24,1
2020-04-05 12:25:04,4,5,12,25,1
2020-04-05 13:31:53,4,5,13,31,1
2020-04-05 13:32:29,4,5,13,32,1
2020-04-05 13:38:57,4,5,13,38,1
2020-04-05 14:06:35,4,5,14,6,1
2020-04-05 14:06:41,4,5,14,6,1
2020-04-05 14:06:47,4,5,14,6,1
2020-04-05 14:06:53,4,5,14,6,1
2020-04-05 14:15:28,4,5,14,15,1
2020-04-05 14:15:31,4,5,14,15,1
2020-04-05 14:15:34,4,5,14,15,1
2020-04-05 14:15:37,4,5,14,15,1
2020-04-05 14:15:40,4,5,14,15,1
2020-04-05 14:15:43,4,5,14,15,1
2020-04-05 14:15:52,4,5,14,15,1
2020-04-05 14:15:55,4,5,14,15,1
2020-04-05 14:15:58,4,5,14,15,1
2020-04-05 14:16:01,4,5,14,16,1
2020-04-05 14:19:47,4,5,14,19,1
2020-04-05 14:37:19,4,5,14,37,1
2020-04-05 14:39:31,4,5,14,39,1
2020-04-05 15:05:55,4,5,15,5,1
2020-04-05 15:07:05,4,5,15,7,1
2020-04-05 15:07:11,4,5,15,7,1
2020-04-05 15:30:55,4,5,15,30,1
2020-04-05 15:31:08,4,5,15,31,1
2020-04-05 15:48:26,4,5,15,48,1
2020-04-05 15:59:41,4,5,15,59,1
2020-04-05 16:00:41,4,5,16,0,1
2020-04-05 16:09:30,4,5,16,9,1
2020-04-05 16:20:25,4,5,16,20,1
2020-04-05 16:25:28,4,5,16,25,1
2020-04-05 16:28:30,4,5,16,28,1
2020-04-05 16:29:11,4,5,16,29,1
2020-04-05 16:29:16,4,5,16,29,1
2020-04-05 16:30:50,4,5,16,30,1
2020-04-05 16:33:35,4,5,16,33,1
2020-04-05 16:33:37,4,5,16,33,1
2020-04-05 16:36:41,4,5,16,36,1
2020-04-05 16:50:08,4,5,16,50,1
2020-04-05 16:59:54,4,5,16,59,1
2020-04-05 17:00:09,4,5,17,0,1
2020-04-05 17:00:36,4,5,17,0,1
2020-04-05 17:04:56,4,5,17,4,1
2020-04-05 17:31:56,4,5,17,31,1
2020-04-05 17:32:35,4,5,17,32,1
2020-04-05 17:33:48,4,5,17,33,1
2020-04-05 17:34:35,4,5,17,34,1
2020-04-05 17:35:03,4,5,17,35,1
2020-04-05 17:35:05,4,5,17,35,1
2020-04-05 17:35:07,4,5,17,35,1
2020-04-05 17:36:36,4,5,17,36,1
2020-04-05 17:45:45,4,5,17,45,1
2020-04-05 17:47:49,4,5,17,47,1
2020-04-05 18:04:42,4,5,18,4,1
2020-04-05 18:05:14,4,5,18,5,1
2020-04-05 18:05:22,4,5,18,5,1
2020-04-05 18:05:24,4,5,18,5,1
2020-04-05 18:05:43,4,5,18,5,1
2020-04-05 18:05:47,4,5,18,5,1
2020-04-05 18:05:49,4,5,18,5,1
2020-04-05 18:06:03,4,5,18,6,1
2020-04-05 18:06:07,4,5,18,6,1
2020-04-05 18:06:12,4,5,18,6,1
2020-04-05 18:31:35,4,5,18,31,1
2020-04-05 18:32:26,4,5,18,32,1
2020-04-05 18:58:39,4,5,18,58,1
2020-04-05 19:02:09,4,5,19,2,1
2020-04-05 19:02:18,4,5,19,2,1
2020-04-05 19:02:21,4,5,19,2,1
2020-04-05 19:03:06,4,5,19,3,1
2020-04-05 19:11:00,4,5,19,11,1
2020-04-05 19:11:03,4,5,19,11,1
2020-04-05 19:11:25,4,5,19,11,1
2020-04-05 19:13:02,4,5,19,13,1
2020-04-05 19:14:47,4,5,19,14,1
2020-04-05 19:16:29,4,5,19,16,1
2020-04-05 19:16:44,4,5,19,16,1
2020-04-05 19:20:02,4,5,19,20,1
2020-04-05 19:28:45,4,5,19,28,1
2020-04-05 19:29:14,4,5,19,29,1
2020-04-05 19:41:07,4,5,19,41,1
2020-04-05 19:52:18,4,5,19,52,1
2020-04-05 19:52:27,4,5,19,52,1
2020-04-05 19:56:32,4,5,19,56,1
2020-04-05 19:56:38,4,5,19,56,1
2020-04-05 19:56:44,4,5,19,56,1
2020-04-05 20:06:07,4,5,20,6,1
2020-04-05 20:06:16,4,5,20,6,1
2020-04-05 20:07:22,4,5,20,7,1
2020-04-05 20:10:27,4,5,20,10,1
2020-04-05 20:13:30,4,5,20,13,1
2020-04-05 20:28:19,4,5,20,28,1
2020-04-05 20:28:37,4,5,20,28,1
2020-04-05 20:28:43,4,5,20,28,1
2020-04-05 20:44:09,4,5,20,44,1
2020-04-05 21:02:34,4,5,21,2,1
2020-04-05 22:01:32,4,5,22,1,1
2020-04-05 22:14:28,4,5,22,14,1
2020-04-05 22:35:37,4,5,22,35,1
2020-04-05 22:43:08,4,5,22,43,1
2020-04-05 22:43:17,4,5,22,43,1
2020-04-05 22:43:23,4,5,22,43,1
2020-04-05 22:43:32,4,5,22,43,1
2020-04-05 22:47:17,4,5,22,47,1
2020-04-05 22:48:05,4,5,22,48,1
2020-04-05 22:49:31,4,5,22,49,1
2020-04-05 22:50:06,4,5,22,50,1
2020-04-05 22:54:01,4,5,22,54,1
2020-04-05 22:54:22,4,5,22,54,1
2020-04-05 22:55:59,4,5,22,55,1
2020-04-05 22:56:11,4,5,22,56,1
2020-04-05 22:56:50,4,5,22,56,1
2020-04-05 22:57:01,4,5,22,57,1
2020-04-05 22:57:44,4,5,22,57,1
2020-04-05 22:58:19,4,5,22,58,1
2020-04-05 22:58:32,4,5,22,58,1
2020-04-05 22:58:53,4,5,22,58,1
2020-04-05 23:04:53,4,5,23,4,1
2020-04-05 23:05:02,4,5,23,5,1
2020-04-05 23:05:11,4,5,23,5,1
2020-04-05 23:05:32,4,5,23,5,1
2020-04-05 23:25:30,4,5,23,25,1
2020-04-05 23:31:48,4,5,23,31,1
2020-04-05 23:45:35,4,5,23,45,1
2020-04-05 23:45:41,4,5,23,45,1
2020-04-06 00:03:49,4,6,0,3,1
2020-04-06 00:03:52,4,6,0,3,1
2020-04-06 00:10:42,4,6,0,10,1
2020-04-06 00:23:02,4,6,0,23,1
2020-04-06 00:23:05,4,6,0,23,1
2020-04-06 00:23:11,4,6,0,23,1
2020-04-06 00:23:15,4,6,0,23,1
2020-04-06 00:23:18,4,6,0,23,1
2020-04-06 00:23:21,4,6,0,23,1
2020-04-06 00:23:24,4,6,0,23,1
2020-04-06 00:23:27,4,6,0,23,1
2020-04-06 00:23:30,4,6,0,23,1
2020-04-06 00:23:33,4,6,0,23,1
2020-04-06 00:23:38,4,6,0,23,1
2020-04-06 00:23:42,4,6,0,23,1
2020-04-06 00:23:47,4,6,0,23,1
2020-04-06 00:23:50,4,6,0,23,1
2020-04-06 00:28:16,4,6,0,28,1
2020-04-06 00:28:49,4,6,0,28,1
2020-04-06 00:28:58,4,6,0,28,1
2020-04-06 00:29:03,4,6,0,29,1
2020-04-06 08:02:00,4,6,8,2,1
2020-04-06 08:20:10,4,6,8,20,1
2020-04-06 08:20:16,4,6,8,20,1
2020-04-06 08:20:22,4,6,8,20,1
2020-04-06 08:20:25,4,6,8,20,1
2020-04-06 08:20:37,4,6,8,20,1
2020-04-06 08:21:24,4,6,8,21,1
2020-04-06 08:21:27,4,6,8,21,1
2020-04-06 08:24:04,4,6,8,24,1
2020-04-06 08:24:10,4,6,8,24,1
2020-04-06 08:24:50,4,6,8,24,1
2020-04-06 08:24:59,4,6,8,24,1
2020-04-06 08:25:08,4,6,8,25,1
2020-04-06 08:25:38,4,6,8,25,1
2020-04-06 08:25:41,4,6,8,25,1
2020-04-06 08:25:47,4,6,8,25,1
2020-04-06 08:25:53,4,6,8,25,1
2020-04-06 08:25:56,4,6,8,25,1
2020-04-06 08:27:06,4,6,8,27,1
2020-04-06 08:27:09,4,6,8,27,1
2020-04-06 08:27:39,4,6,8,27,1
2020-04-06 08:27:42,4,6,8,27,1
2020-04-06 08:27:45,4,6,8,27,1
2020-04-06 08:27:57,4,6,8,27,1
2020-04-06 08:28:00,4,6,8,28,1
2020-04-06 08:28:15,4,6,8,28,1
2020-04-06 08:28:21,4,6,8,28,1
2020-04-06 08:29:13,4,6,8,29,1
2020-04-06 08:29:17,4,6,8,29,1
2020-04-06 08:29:20,4,6,8,29,1
2020-04-06 08:29:22,4,6,8,29,1
2020-04-06 08:29:31,4,6,8,29,1
2020-04-06 08:31:08,4,6,8,31,1
2020-04-06 08:31:23,4,6,8,31,1
2020-04-06 08:31:27,4,6,8,31,1
2020-04-06 08:31:41,4,6,8,31,1
2020-04-06 08:31:45,4,6,8,31,1
