DateTime,Month,Day,Hour,Minute,Detection
2020-04-27 15:33:21,4,27,15,33,1
2020-04-27 15:41:10,4,27,15,41,1
2020-04-27 15:42:09,4,27,15,42,1
2020-04-27 15:44:34,4,27,15,44,1
2020-04-27 16:05:53,4,27,16,5,1
2020-04-27 16:54:08,4,27,16,54,1
2020-04-27 16:55:07,4,27,16,55,1
2020-04-27 16:58:10,4,27,16,58,1
2020-04-27 16:59:09,4,27,16,59,1
2020-04-27 17:08:52,4,27,17,8,1
2020-04-27 17:13:33,4,27,17,13,1
2020-04-27 17:16:56,4,27,17,16,1
2020-04-27 17:17:57,4,27,17,17,1
2020-04-27 17:41:45,4,27,17,41,1
2020-04-27 18:10:37,4,27,18,10,1
2020-04-27 18:53:20,4,27,18,53,1
2020-04-27 19:11:40,4,27,19,11,1
2020-04-27 19:30:00,4,27,19,30,1
2020-04-27 19:30:59,4,27,19,30,1
2020-04-27 19:31:59,4,27,19,31,1
2020-04-27 19:42:55,4,27,19,42,1
2020-04-27 19:48:49,4,27,19,48,1
2020-04-27 19:56:35,4,27,19,56,1
2020-04-27 19:58:21,4,27,19,58,1
2020-04-27 20:19:38,4,27,20,19,1
2020-04-27 20:27:11,4,27,20,27,1
2020-04-27 20:29:32,4,27,20,29,1
2020-04-27 20:39:23,4,27,20,39,1
2020-04-27 20:57:52,4,27,20,57,1
2020-04-27 21:31:47,4,27,21,31,1
2020-04-27 21:57:39,4,27,21,57,1
2020-04-27 23:00:52,4,27,23,0,1
2020-04-27 23:24:59,4,27,23,24,1
2020-04-27 23:38:41,4,27,23,38,1
2020-04-27 23:41:15,4,27,23,41,1
2020-04-27 23:56:29,4,27,23,56,1
2020-04-28 08:35:19,4,28,8,35,1
2020-04-28 08:37:43,4,28,8,37,1
2020-04-28 08:38:42,4,28,8,38,1
2020-04-28 08:42:57,4,28,8,42,1
2020-04-28 09:05:55,4,28,9,5,1
2020-04-28 09:15:30,4,28,9,15,1
2020-04-28 09:16:30,4,28,9,16,1
2020-04-28 09:17:46,4,28,9,17,1
2020-04-28 09:28:27,4,28,9,28,1
2020-04-28 09:42:02,4,28,9,42,1
2020-04-28 09:49:13,4,28,9,49,1
2020-04-28 10:07:58,4,28,10,7,1
2020-04-28 10:15:57,4,28,10,15,1
2020-04-28 10:16:58,4,28,10,16,1
2020-04-28 10:17:58,4,28,10,17,1
2020-04-28 10:25:56,4,28,10,25,1
2020-04-28 10:36:08,4,28,10,36,1
2020-04-28 10:52:52,4,28,10,52,1
2020-04-28 10:53:51,4,28,10,53,1
2020-04-28 11:10:49,4,28,11,10,1
2020-04-28 11:39:12,4,28,11,39,1
2020-04-28 11:42:29,4,28,11,42,1
2020-04-28 11:51:07,4,28,11,51,1
2020-04-28 11:52:28,4,28,11,52,1
2020-04-28 11:54:41,4,28,11,54,1
2020-04-28 11:55:56,4,28,11,55,1
2020-04-28 11:59:59,4,28,11,59,1
2020-04-28 12:08:19,4,28,12,8,1
2020-04-28 13:07:20,4,28,13,7,1
2020-04-28 13:07:49,4,28,13,7,1
2020-04-28 13:25:11,4,28,13,25,1
2020-04-28 13:45:45,4,28,13,45,1
2020-04-28 14:16:47,4,28,14,16,1
2020-04-28 14:28:51,4,28,14,28,1
2020-04-28 14:37:03,4,28,14,37,1
